0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.765237876079332524e-02,7.207040112079371452e-02,2.690800896303264800e-01,2.206028028658959736e-02,4.823119745820323434e-01,-8.509488407201574844e+00,1.428025134747063418e-03,3.401268153209730666e-02,3.353641962129740549e-03,1.142664535287705174e-01,2.874342378863769532e-01,-1.288068872021340579e-02,-5.544947940069170668e-04,1.160613793519825812e-02,-1.658059535325692446e-01,2.908925936463434003e-01,4.531478487498440122e-02,3.043940942689205530e-03,-1.104355512429707753e+00,2.775684835578441367e-01,-1.298952478782730235e+00,1.677681943382896852e-03,1.879585471477813186e-01,-1.868959947234238583e-01,-5.103766702524229482e-01,-1.292073802574613905e+00,-2.961166292225312410e-03,5.121610408338398562e-02,-3.902585291356047703e-02,9.382398059858257366e-03,-5.810207911192803998e-01,-4.269216213835863027e-01,3.331591031132387082e-01,6.660512763431830630e-02,1.206077155479625719e-02,-5.810791954876624865e-02,-1.769453860152243041e-01,1.468150622825056817e-01,-1.838711872125841307e+00,-4.294468444133749951e-01,1.609831977336113384e+00,-5.879465966328482895e-02,-6.454538205102564041e-02,-6.749775413518382949e-02,7.022703053171990180e-03,-1.527395302424275369e-04,1.429162173703293903e-01,6.380992365204407601e-02,1.678834561201576481e+00,0.000000000000000000e+00,1.404405085827567165e-02,3.552477481952433236e-02,8.555948390114167385e-03,1.424579822324939071e+00,1.251173262825215460e+00,1.696553038306704675e+00,2.521691260246070390e-02,1.598501087934393605e-01,2.889041475040856830e-02,1.546551099457765766e+01,-6.950536792865878721e-02,-1.019569430088080597e-01,6.056923106531213463e-01,-4.101705325167638583e-02,1.198060107215296738e-01,-1.134007745203921225e+00,-1.787459984050414688e-02,1.801922708701714781e-01,-9.071245147426388877e-01,7.383485909202975835e-05,3.472070187102652139e-01,-8.893980066775263316e-01,2.278215899270233727e-02,1.488493184065778352e-02,8.055892481776917580e-02,5.699892181311795314e-01,-5.757822433673763507e-02,0.000000000000000000e+00,3.727937272648332301e-02,-5.726979355666486811e-03,0.000000000000000000e+00,1.220910050258103008e-01,2.523759026260456728e-02,-2.510455251821188671e+00,0.000000000000000000e+00,-4.277282216373941570e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.093937899370838775e-02,-8.680078898254614539e-02,5.540204748299282222e-01,-1.144156444900763098e-01,6.972450323937574726e-04,1.131342145243640906e-01,-5.412312482165226001e-03,-3.850619379622159449e-04,1.434040522902577441e+00,1.423784062957224273e-03,1.766969366598652872e-03,1.674698663636341900e+00
5.339970823607172873e-02,7.443585932418869677e-02,1.938204601561090146e-01,1.570637212205130626e-02,3.840685676054768072e-01,7.734785971853637143e+00,-2.833041402828257848e-03,1.966780771942018835e-01,-1.379691585086519241e-02,4.960147609985597443e-03,-3.956191609593691094e-01,4.274491236274870903e-02,1.263875621957282099e-02,8.978693930805286411e-03,1.588469612833165456e-01,9.126725721080589659e-01,-5.487411211427672270e-02,8.584070690883911781e-02,1.102682957925790630e+00,7.889062710559126002e-01,-1.301921949492789166e+00,-8.617859003953587740e-03,1.174500096230914614e-01,-1.921028515474815235e-01,5.103641686450955950e-01,-2.766421624610231333e+00,3.725247298903885257e-03,-5.121496691603346502e-02,-3.560007222152081208e-02,8.014110424225677487e-02,-5.859057445912781992e-01,6.501388795063960391e-01,3.246150310760306801e-01,-3.943202416645895381e-02,-1.205859818634553819e-02,1.185534330079244802e-01,1.770891555943524820e-01,-1.491126567405038461e+00,1.550360697536623755e+00,5.096094560499399018e-01,8.463762405307216907e-01,7.997184031487554468e-02,-4.012664580650733971e-04,1.603035549895887035e-02,-1.912998477967237931e-01,-4.385678287565858424e-02,1.659958389697346326e-01,-8.647610847852227334e-02,-1.678827867110352479e+00,0.000000000000000000e+00,1.085377799637759211e-01,1.702348884976604970e-01,-1.103212518786506752e-02,1.967412481844433403e+00,-2.987558593798386730e-01,1.306415238188785244e+00,-1.670619828543678728e-02,1.204215882634574325e-01,3.743228446470614479e-02,-1.433032985065537090e+01,-2.079364918032962362e-01,6.368175402108330330e-01,-1.043706271958413145e+00,5.307320337227919987e-02,-1.130446467914791309e-01,-2.165322556281885191e+00,2.432606857285451313e-02,-2.392589548737002192e-01,3.138993445163594243e-01,-3.684278452683652921e-02,5.991483126166050610e-01,4.576032589274990625e-02,9.389195592473430219e-02,-2.047097227811536455e-02,1.575772763051019876e-01,3.875167850273774084e-01,-4.980183816037585254e-02,0.000000000000000000e+00,-3.599723783317736875e-02,3.307377072111006202e-03,0.000000000000000000e+00,4.166202747854157451e-01,-2.049802691923231779e-02,-2.613788349363732957e-02,0.000000000000000000e+00,4.277147396175033367e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.316315526265843763e-03,7.848713441157074977e-02,-2.353183601903761357e-01,-1.124348308859313694e-01,-4.631019196388674419e-04,1.616637368243935280e-01,-4.400378256480608381e-03,1.992599438891952087e-04,9.437178318392557275e-01,-3.064096482342293370e-02,3.845117956176747342e-01,-1.673169590207280066e+00
-7.580260957695786339e-02,7.499565809366437463e-02,2.691359598796955743e-01,4.387322600635069209e-02,4.824343630624027268e-01,-8.509126031969152848e+00,-1.311980842626532919e-03,-1.233437740685470740e-01,-6.715225448420601879e-03,1.550327770271915651e-01,5.448333055446936690e-01,6.518220636933144164e-03,1.191304737393535443e-02,1.618905568001782758e-02,-1.193830316993681473e-01,-1.741687027998679027e-01,2.931643086766875378e-02,7.688526231023828927e-02,-1.104211450478043588e+00,-3.941566616380612342e-02,-2.136040282171743687e+00,6.282621941422702333e-03,1.822966968483701322e-01,-1.832301823548329045e-01,-5.103736694900090631e-01,-1.898719584087383616e+00,-1.895861676128093387e-03,5.121578218219027812e-02,-6.522741718636136665e-02,3.461192985821338886e-02,-5.909266434973490245e-01,1.587943282881989701e-02,3.044323989969485167e-01,6.869484826706445668e-02,1.203218534362929942e-02,5.758102614145251680e-02,-1.764861537633202471e-01,-5.865105863166052425e-01,-1.359741922335330644e+00,-1.395362867573748250e-02,1.479760482556627288e+00,-9.487921311460095417e-03,-8.499752318462240608e-02,-7.753156439349488671e-02,-1.640618522155013470e-01,-4.545478399894890137e-02,1.689494104669956587e-01,2.200027060291056061e-02,1.678751545581190774e+00,0.000000000000000000e+00,6.151756781469656238e-02,1.912604024925263491e-01,5.256559617389458192e-03,1.201888341064160759e+00,1.493268603254628069e+00,2.329620893663166825e+00,3.203404572798381617e-02,1.463447692930729405e-01,3.755263288111401754e-02,1.091738602287586879e+01,5.135456394097205612e-02,4.596981733339829401e-01,-1.871192340492413564e-01,-2.047522762200959176e-02,8.398883098410772630e-02,-1.721339659609025352e+00,-4.982706513004279969e-02,1.390178874019931676e-02,-9.054838874789667980e-01,-3.139507730933906865e-02,5.169793376033983145e-01,-1.118109259816693957e+00,1.056826258451970535e-01,7.864898482776274194e-03,1.543739705087333533e-02,5.679632579247022584e-01,-1.014614758671362471e-01,0.000000000000000000e+00,2.683955153961657680e-02,-5.889762816072465455e-03,0.000000000000000000e+00,2.432290114119070035e-01,1.717153825984950311e-02,-2.652957283363820640e+00,0.000000000000000000e+00,-4.277266616420640211e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.595354601226539257e-02,-6.857274721880098067e-02,6.005895564327163871e-01,-1.133306381596144857e-01,6.942016078365429018e-04,1.599483615771752631e-01,-1.340336372208197728e-02,-3.898480785733013875e-04,1.751417677863218003e+00,-2.895625872330226391e-02,3.992921513462492356e-01,1.674140240816206493e+00
1.122544767472523179e-02,-7.500457419145437066e-02,-2.691314391027097574e-01,-7.026380131625992176e-02,-4.824467750245932107e-01,-8.150586359481396315e+00,1.595309966342688471e-02,-9.367085252792493044e-01,1.084623110566761660e-02,1.934249429310474222e-01,8.512437268712089722e-01,-3.167140741816669436e-02,-2.118332827292794263e-01,-1.745002070187653270e-02,-1.082773099716870802e-01,-2.668490179145968533e+00,5.523406511289538634e-02,-1.116024101903579702e+00,-1.104025901745747218e+00,-2.733860366755988647e+00,2.037902833291524995e+00,1.757068176884426722e-02,-1.423312485727958598e-01,2.294133291841727040e-01,-5.103744043094698979e-01,3.303049517052240702e+00,-9.322158920024154610e-03,5.121714331986523816e-02,6.001635325428970186e-02,-8.242602381861147132e-02,5.903834708580917301e-01,-3.077576640133719565e-01,-3.558145599933374426e-01,-1.273217749673695096e-02,1.224356105605096078e-02,-6.705573744868842390e-01,-1.798136426384262521e-01,1.616161856098363270e+00,-1.883937205263498615e+00,-5.242911815142701215e-01,-1.157104149772758328e+00,-4.092123155359200098e-02,-1.037860401256650855e-01,-1.366835338496144234e-02,1.564632579121442157e+00,-6.634092601004018541e-02,-1.941134076553325816e-01,8.313629217712723007e-02,1.678835577305926474e+00,0.000000000000000000e+00,-1.103419629695947812e-01,-2.120698877780335057e+00,2.713490385176302311e-02,-6.185506223004215265e+00,3.214947065277878879e-01,-2.504197624092568741e+00,9.905555949777328228e-02,7.182421438314770534e-02,-1.374885415128209443e-01,1.797916472649696829e+01,7.309400573104527510e-01,-4.733545851857118514e+00,1.094370352676630853e+00,-5.153518530092791872e-02,1.471253010652217863e-01,2.209359154339171294e+00,-1.414580008761039953e-01,1.982262581579354865e-01,5.871020668277212584e-01,3.852818759033709850e-01,-6.045154064577276110e-01,-1.328442737168869625e+00,-3.265131549412687573e-01,4.836502551121509702e-02,-4.483279009820435590e-01,-5.770825026823968029e-01,8.919339885519621258e-02,0.000000000000000000e+00,-2.541240834301689965e-03,1.102007319351093863e-03,0.000000000000000000e+00,-4.169379719458271571e-01,4.505402734156159494e-02,1.809619341036105666e+00,0.000000000000000000e+00,-4.277256091318876741e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.388355162683379301e-02,6.297295344340794222e-03,1.830494252231260333e-01,5.184692654737223239e-02,-1.067922212381576259e-04,-6.501876257600532893e-01,6.847474510398497650e-04,7.633522079864638185e-05,-1.877306200645889822e+00,5.328957307839444768e-01,5.861266651474944522e-01,1.674441815615880902e+00
1.122737858575095782e-02,-7.495080951823684945e-02,-2.690997246527903064e-01,-6.813968961859161177e-02,-4.823893549535888114e-01,-8.509635514259114686e+00,1.594782810644523874e-02,-9.460241312997909047e-01,8.719405702470098968e-03,2.129438199192761616e-01,8.527771546210045628e-01,-3.080704429950456916e-02,-2.118510299963966836e-01,-1.744958883010019890e-02,-1.176782693255229023e-01,-2.697773308761127531e+00,5.406969627664567901e-02,-1.116114192729186216e+00,-1.104372537696115097e+00,-2.809676975971652002e+00,2.002703466257647502e+00,1.760327375916767231e-02,-1.418274473195307583e-01,2.294140215819061579e-01,-5.103770408748512510e-01,3.456417533310713441e+00,-9.320545149158022263e-03,5.121738414476224160e-02,5.894219781256477414e-02,-8.414892538174670311e-02,5.899688917625461881e-01,-2.740419064170974695e-01,-3.558154447800694897e-01,-1.280871708306313868e-02,1.224575550714192447e-02,-6.703240119492835936e-01,-1.798331341475738476e-01,1.640635718387293940e+00,-1.956732989840267001e+00,-5.266239508208282460e-01,-1.154614390969837201e+00,-3.672918538273919203e-02,-1.141658527741314516e-01,-2.424747418255475753e-02,1.564678877609195551e+00,-6.634796681894061798e-02,-1.935577095782604617e-01,8.016708593494169255e-02,1.678835788846284816e+00,0.000000000000000000e+00,-1.125107513425509104e-01,-2.120840808009624379e+00,2.708110166352556067e-02,-6.189487039284379044e+00,5.228925618517756835e-01,-2.504138151407520496e+00,9.839887030492865116e-02,7.186634753773059325e-02,-1.375012195269932624e-01,2.008112140190694817e+01,7.359808927688266111e-01,-4.735904392519574735e+00,1.103077684788355661e+00,-4.991201988117609928e-02,1.730008463225367610e-01,2.218922640239541888e+00,-1.429176426197915351e-01,1.893405241678165207e-01,5.915541377017167202e-01,3.853235129230436207e-01,-6.056717747909813321e-01,-1.463152290223844076e+00,-3.265132038014699201e-01,4.805830385943913458e-02,-4.506957829797102466e-01,-5.769534582103472697e-01,8.738821755614417652e-02,0.000000000000000000e+00,-3.983896117947408576e-03,1.107203339821704593e-03,0.000000000000000000e+00,-4.241961916549632505e-01,5.486025696742072300e-02,1.717042073040696781e+00,0.000000000000000000e+00,-4.277284030639048606e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.388667063770234494e-02,9.161044744457721295e-03,2.484785151624698818e-01,5.174876368576650926e-02,-1.041935208012983918e-04,-6.501610367463750428e-01,3.500890357885439374e-04,7.585745277145566554e-05,-1.877272149200101659e+00,5.329409351395899552e-01,5.861868513131857084e-01,1.674770726589312142e+00
1.225860501485603014e-02,-7.498630928192355494e-02,-2.691257710445460472e-01,-6.951895963445592352e-02,-4.824366235790666368e-01,-8.149022922314166806e+00,1.594305735610847263e-02,-9.393413529843976928e-01,1.011788783485013249e-02,1.983743982651027804e-01,8.517056006320818939e-01,-2.928154255581591481e-02,-2.115964133440112194e-01,-1.749811227954740575e-02,-1.124488256995309493e-01,-2.676586236885756698e+00,5.450879228521594150e-02,-1.113645583208874079e+00,-1.104022803132916897e+00,-2.753880804262332394e+00,1.940097431166326825e+00,1.758071063043634141e-02,-1.423037332671986122e-01,2.294152001334711088e-01,-5.103743807324123694e-01,3.298564983401534256e+00,-9.266067116381433363e-03,5.121713770151785361e-02,5.697993118819236896e-02,-8.256715872941061685e-02,5.902426299269709631e-01,-2.977049300742780069e-01,-3.558171742105913360e-01,-1.281136209711592269e-02,1.224308090246000423e-02,-6.701439386278579269e-01,-1.798072421827406897e-01,1.615032515514182476e+00,-1.881565541762709737e+00,-5.242016954672324980e-01,-1.157057030090725691e+00,-3.963743610824358582e-02,-1.064034235170038395e-01,-1.744710598604999260e-02,1.563072060511090378e+00,-6.829096305544904433e-02,-1.904735826784304253e-01,8.206489115050444316e-02,1.678835571018237438e+00,0.000000000000000000e+00,-1.109929937289328150e-01,-2.117875106955738218e+00,2.697478058516566621e-02,-6.197114693120868267e+00,3.915803668463837539e-01,-2.510823220108373111e+00,9.726641809162557550e-02,7.154479697534885108e-02,-1.374907974885828110e-01,1.795197280410071627e+01,7.323251498413618776e-01,-4.715010194618583839e+00,1.094020666206851677e+00,-5.088589182653129039e-02,1.482065529432173290e-01,2.209108659067730240e+00,-1.418658435561408748e-01,1.955205308903713302e-01,5.887936199184395925e-01,3.848141683134393420e-01,-6.044852438211678614e-01,-1.362002575612552224e+00,-3.265125701405260927e-01,4.809325745112596334e-02,-4.489784068631325620e-01,-5.767981182354827707e-01,8.411955157904393854e-02,0.000000000000000000e+00,-3.185714538172803277e-03,1.108692951539742714e-03,0.000000000000000000e+00,-4.166586378910000499e-01,4.543647209342878412e-02,1.790955314496825768e+00,0.000000000000000000e+00,-4.277255841342003095e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.388405026135565323e-02,7.732238017005951120e-03,2.062674132768200219e-01,5.191427855014647125e-02,-1.158197641394860587e-04,-6.497380437190615199e-01,-2.653849409033097115e-04,7.666219757333063987e-05,-1.881113700178753456e+00,5.323199170761669929e-01,6.028160395043492548e-01,1.674438876493221429e+00
1.222748317898373488e-02,-7.492714462406387110e-02,-2.690858056724640957e-01,-6.734286244305762170e-02,-4.823635424919745507e-01,-8.509634915162585855e+00,1.593750229561223183e-02,-9.483733374054209575e-01,7.931776041328329405e-03,2.182089453326596651e-01,8.531737171091612337e-01,-2.834530655195523566e-02,-2.116169949717154330e-01,-1.749788277167997619e-02,-1.220694897423297426e-01,-2.705115821894069406e+00,5.329058231071659435e-02,-1.113747947754202272e+00,-1.104372537051569569e+00,-2.829868214600763210e+00,1.902011406623125289e+00,1.761193811841278711e-02,-1.417794939682980315e-01,2.294159015960244297e-01,-5.103770408699486172e-01,3.452907649301677484e+00,-9.263081963159820395e-03,5.121738082226971051e-02,5.580783348597552485e-02,-8.431709803999132280e-02,5.897876672538986398e-01,-2.633835610151604167e-01,-3.558180621321889170e-01,-1.286985108429981005e-02,1.224531514235143240e-02,-6.698985258415177668e-01,-1.798272064226361655e-01,1.639780772735451642e+00,-1.955382432242980029e+00,-5.265719707083318379e-01,-1.154483926344287426e+00,-3.535508090701885292e-02,-1.169685783050494476e-01,-2.827363194250567813e-02,1.563123692468081360e+00,-6.829202331813916116e-02,-1.898409730329448375e-01,7.897633136865145342e-02,1.678835788407507357e+00,0.000000000000000000e+00,-1.132093671992932815e-01,-2.118044575884386660e+00,2.691574586070658373e-02,-6.201183120300140850e+00,5.970236457314224143e-01,-2.510791406504500944e+00,9.652056126125284352e-02,7.159661473955329647e-02,-1.375041611878055903e-01,2.006616884015004842e+01,7.372095234483332371e-01,-4.717505729429571915e+00,1.102857143713120491e+00,-4.919535723016695700e-02,1.745623675429191224e-01,2.218794998293410092e+00,-1.432821341770761647e-01,1.862950898452953308e-01,5.929870109357199270e-01,3.848605798849251691e-01,-6.056570739720005259e-01,-1.499851258881391924e+00,-3.265126274982143029e-01,4.777157214364438631e-02,-4.512698216641096161e-01,-5.766356405394295059e-01,8.214004034150546030e-02,0.000000000000000000e+00,-4.640242665138218092e-03,1.112301667236665877e-03,0.000000000000000000e+00,-4.240047337501403613e-01,5.539201068058657862e-02,1.687377838321542534e+00,0.000000000000000000e+00,-4.277284030587086283e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.388749299259991216e-02,1.061214096841810693e-02,2.732538832958651964e-01,5.180638505879187061e-02,-1.128766622743356950e-04,-6.497108280243045764e-01,-6.304272334474535612e-04,7.604649202903033568e-05,-1.881095269782877333e+00,5.323720224711356863e-01,6.028250895502774709e-01,1.674770725977019259e+00
-2.647886394932068288e-02,-6.338742149776697976e-02,-2.185817786415216457e-01,2.013362308204041592e-02,-4.321508050934624312e-01,-7.860015761313322358e+00,6.094072543558934861e-05,4.290255013075535695e-01,8.766054003644274673e-03,-5.010820628480307237e-02,-5.439776407855181350e-01,-1.563728831367381181e-02,4.563948496171721294e-04,1.254907950809489373e-02,-3.333687897345795070e-01,1.523444101980259813e+00,3.582785263871076514e-02,-1.750815815092306160e-02,-1.103264868845413416e+00,1.188170860731265099e+00,-9.734072838108135395e-01,-9.728795077635484997e-03,-1.356559720006151604e-01,-1.878853892320949959e-01,-5.103686090604241388e-01,3.280353817308518938e+00,-1.508363280395908510e-03,5.121546462797792881e-02,-2.401314088064385871e-02,-8.625527435956409361e-02,4.888032679453503948e-01,-6.470322662109228018e-01,3.390007504555276885e-01,4.354167538640373730e-02,1.207480612060117704e-02,-2.405386004214614144e-03,-1.773109408001974363e-01,1.207754068215472376e+00,-7.959838887163074306e-01,-4.665164554660565233e-01,-1.021631828887908711e+00,-7.825461357503694926e-02,2.394724162710782853e-02,-4.932553761596643327e-02,4.215984045710854944e-02,-3.440887155231262418e-03,2.258654004178875796e-01,7.011783480066431651e-02,1.678387884255726492e+00,0.000000000000000000e+00,-1.146005938710484423e-01,5.194856161983507636e-02,4.972729501617311441e-03,2.039641259131545148e+00,7.525133083069822648e-01,1.817992187111071134e+00,-9.479439543609001484e-02,-1.503486511928830149e-01,3.065205974535251121e-02,1.004402797320860508e+01,-3.502777705708915446e-01,-9.715952838986881279e-02,9.143156038656602425e-01,-4.103500454125136310e-02,1.253726307139343132e-01,2.211785122924462943e+00,6.936811065662230880e-02,2.194984975472696331e-01,-6.859676891601824700e-01,8.312184649095794714e-03,-6.047413509436798673e-01,2.337558827439154829e-01,3.263688004638685969e-02,1.144682848231638739e-02,2.274404321438285581e-01,5.692203180762940296e-01,-2.524070928448507098e-02,0.000000000000000000e+00,2.938801532737156386e-02,-3.732971314594308362e-03,0.000000000000000000e+00,-4.443261343034078381e-01,2.629589780628936377e-02,-6.750193247365221527e-02,0.000000000000000000e+00,-4.277194594921496784e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.815869570713566257e-03,-5.958324668499963978e-02,4.673699175484105628e-01,9.835991129965702962e-02,2.117703961084530992e-04,-1.069838806359884875e-01,-3.879951236248470412e-03,-2.335167818431790031e-04,1.351471093952181901e+00,-1.301979364080887601e-03,3.117925069921062206e-02,1.673720595139034151e+00
-6.175691496231592442e-02,-4.127243082290669302e-02,2.671439010904863576e-01,3.030226816383416177e-02,4.767515014547842878e-01,-8.509528832459809067e+00,1.275562168484488997e-03,3.635819589541772756e-01,4.246968122130130065e-03,4.379174539204311323e-02,-4.127319491929432038e-01,-1.213757698332646254e-02,-3.831409974733263968e-05,1.490270697522640651e-02,-3.647809879795393950e-01,1.197423594814182035e+00,4.348256233075512706e-02,-1.301577688898307786e-02,-1.104372436442376593e+00,9.649157679369748664e-01,-1.485253287256368404e+00,-9.411277639534167822e-03,1.610048289477398475e-01,-2.214954765702969175e-01,-5.103770400728109280e-01,1.268297282626304590e+00,-2.590632914319068638e-03,5.121622514332376669e-02,-4.159878101574423365e-02,-7.537546541846475157e-02,2.805193301009331619e-01,-5.594385143492821566e-01,3.546818834949710397e-01,6.059285402699705197e-02,1.207887298380591612e-02,-5.355520697771094796e-02,-1.772902438860187169e-01,1.177330946557170632e+00,-1.515687775832763373e+00,-4.953882855529581630e-01,1.595550259656650649e+00,-7.102458631712929571e-02,-2.615587839147818019e-02,-8.239058335072917127e-02,2.915774074258657006e-02,-5.148025448547591514e-04,2.250543266908460460e-01,6.789147431178148284e-02,1.678834412101584794e+00,0.000000000000000000e+00,-1.181682400750130174e-01,6.554245036944701674e-02,7.705601044968452863e-03,3.144881432858460890e+00,1.308856317645113343e+00,2.149773083510109650e+00,-7.221988258630075708e-02,1.553617163330240358e-01,5.000910240934346163e-02,1.595953601803795685e+01,-3.156889763511686042e-01,-1.014493488983080893e-01,9.734079269728812545e-01,-4.204597254168697396e-02,1.757023398888138688e-01,1.956400451643278249e+00,4.732444363408657567e-02,2.039057473945875554e-01,-9.081845352257725823e-01,6.241046534097399213e-03,-5.816109492096086520e-01,-3.900856539843611248e-01,4.378504250634495526e-02,1.441106299268174462e-02,2.201918828928437488e-01,5.776199788179511296e-01,-5.523073277417194643e-02,0.000000000000000000e+00,3.797948142052479104e-02,-5.236153221368240913e-03,0.000000000000000000e+00,-3.573721433342894049e-01,3.658980225861664659e-02,-1.922702576109350137e+00,0.000000000000000000e+00,-4.277284022435642319e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.429043424496433123e-02,-8.367763486065775413e-02,6.895519507854385166e-01,6.334923535837780340e-02,5.419591739196584664e-04,-7.867921967378151138e-02,-4.529811524170154237e-03,-3.582604478505892979e-04,1.616373568093895985e+00,5.355576289693095597e-04,4.463409278277414780e-03,1.674770622420823196e+00
